date,target_type,target,horizon,direction,info_type,title,source_url,publisher,strength,confidence,source_weight,event_tag,publish_datetime
2025-12-10,stock,002498.SZ,mid,neutral,announcement,汉缆股份:关于董事会换届选举的公告,https://data.eastmoney.com/notices/detail/002498/AN202512091797047204.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,002498.SZ,mid,neutral,announcement,汉缆股份:独立董事候选人声明与承诺(杨新法),https://data.eastmoney.com/notices/detail/002498/AN202512091797047195.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,002498.SZ,mid,neutral,announcement,汉缆股份:独立董事候选人声明与承诺(王咏梅),https://data.eastmoney.com/notices/detail/002498/AN202512091797047200.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,002498.SZ,mid,neutral,announcement,汉缆股份:独立董事候选人声明与承诺(赵健康),https://data.eastmoney.com/notices/detail/002498/AN202512091797047198.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,002498.SZ,mid,neutral,announcement,汉缆股份:独立董事提名人声明与承诺(杨新法),https://data.eastmoney.com/notices/detail/002498/AN202512091797047199.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,002498.SZ,mid,neutral,announcement,汉缆股份:独立董事提名人声明与承诺(王咏梅),https://data.eastmoney.com/notices/detail/002498/AN202512091797047205.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,002498.SZ,mid,neutral,announcement,汉缆股份:独立董事提名人声明与承诺(赵健康),https://data.eastmoney.com/notices/detail/002498/AN202512091797047197.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,002498.SZ,mid,neutral,announcement,汉缆股份:第六届董事会第二十四次会议决议公告,https://data.eastmoney.com/notices/detail/002498/AN202512091797047201.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,002498.SZ,mid,neutral,announcement,汉缆股份:青岛汉缆股份有限公司关于召开2025年第二次临时股东会的通知,https://data.eastmoney.com/notices/detail/002498/AN202512091797047210.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,002498.SZ,mid,neutral,announcement,汉缆股份:青岛汉缆股份有限公司董事会提名委员会关于第七届董事会董事候选人任职资格的审查意见,https://data.eastmoney.com/notices/detail/002498/AN202512091797047208.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,002768.SZ,mid,neutral,announcement,国恩股份:关于发行境外上市外资股(H股)获得中国证监会备案的公告,https://data.eastmoney.com/notices/detail/002768/AN202512091797077548.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,002843.SZ,mid,bullish,announcement,泰嘉股份:关于对外担保的进展公告,https://data.eastmoney.com/notices/detail/002843/AN202512091796968619.html,eastmoney_notice,3,0.74,1.0,,
2025-12-10,stock,002843.SZ,mid,bearish,announcement,泰嘉股份:关于持股5%以上股东减持股份触及1%整数倍的公告,https://data.eastmoney.com/notices/detail/002843/AN202512091797086567.html,eastmoney_notice,4,0.82,1.0,share_reduction,
2025-12-10,stock,002988.SZ,mid,bearish,announcement,豪美新材:关于持股5%以上股东减持股份的预披露公告,https://data.eastmoney.com/notices/detail/002988/AN202512091797076584.html,eastmoney_notice,4,0.82,1.0,share_reduction,
2025-12-10,stock,600391.SH,mid,neutral,announcement,航发科技:中国航发航空科技股份有限公司关于召开2025年第三次临时股东会的通知,https://data.eastmoney.com/notices/detail/600391/AN202512091797009697.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,600391.SH,mid,neutral,announcement,航发科技:中国航发航空科技股份有限公司关于改选董事、聘任总经理暨补选董事会专门委员会成员的公告,https://data.eastmoney.com/notices/detail/600391/AN202512091797009685.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,600391.SH,mid,neutral,announcement,航发科技:中国航发航空科技股份有限公司关于董事会秘书离任暨聘任董事会秘书的公告,https://data.eastmoney.com/notices/detail/600391/AN202512091797009693.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,600391.SH,mid,neutral,announcement,航发科技:中国航发航空科技股份有限公司内幕信息知情人登记管理办法,https://data.eastmoney.com/notices/detail/600391/AN202512091797009681.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,600391.SH,mid,neutral,announcement,航发科技:中国航发航空科技股份有限公司外部信息使用人管理制度,https://data.eastmoney.com/notices/detail/600391/AN202512091797009695.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,600391.SH,mid,neutral,announcement,航发科技:中国航发航空科技股份有限公司年报信息披露重大差错责任追究制度,https://data.eastmoney.com/notices/detail/600391/AN202512091797009686.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,600391.SH,mid,neutral,announcement,航发科技:中国航发航空科技股份有限公司总经理工作办法,https://data.eastmoney.com/notices/detail/600391/AN202512091797009692.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,600391.SH,mid,neutral,announcement,航发科技:中国航发航空科技股份有限公司战略委员会工作办法,https://data.eastmoney.com/notices/detail/600391/AN202512091797009694.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,600391.SH,mid,neutral,announcement,航发科技:中国航发航空科技股份有限公司投资者关系管理办法,https://data.eastmoney.com/notices/detail/600391/AN202512091797009690.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,600391.SH,mid,neutral,announcement,航发科技:中国航发航空科技股份有限公司提名委员会工作办法,https://data.eastmoney.com/notices/detail/600391/AN202512091797009682.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,600391.SH,mid,neutral,announcement,航发科技:中国航发航空科技股份有限公司独立董事工作办法,https://data.eastmoney.com/notices/detail/600391/AN202512091797009688.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,600391.SH,mid,neutral,announcement,航发科技:中国航发航空科技股份有限公司第八届董事会第十六次会议决议公告,https://data.eastmoney.com/notices/detail/600391/AN202512091797009687.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,600391.SH,mid,neutral,announcement,航发科技:中国航发航空科技股份有限公司股东会累积投票制实施办法,https://data.eastmoney.com/notices/detail/600391/AN202512091797009691.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,600391.SH,mid,neutral,announcement,航发科技:中国航发航空科技股份有限公司董事会授权管理办法,https://data.eastmoney.com/notices/detail/600391/AN202512091797009683.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,600391.SH,mid,neutral,announcement,航发科技:中国航发航空科技股份有限公司董事会秘书管理办法,https://data.eastmoney.com/notices/detail/600391/AN202512091797009696.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,600391.SH,mid,neutral,announcement,航发科技:中国航发航空科技股份有限公司薪酬与考核委员会工作办法,https://data.eastmoney.com/notices/detail/600391/AN202512091797009684.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,600391.SH,mid,neutral,announcement,航发科技:中国航发航空科技股份有限公司重大信息内部报告办法,https://data.eastmoney.com/notices/detail/600391/AN202512091797009680.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,600391.SH,mid,neutral,announcement,航发科技:中国航发航空科技股份有限公司防范控股股东及关联方资金占用管理办法,https://data.eastmoney.com/notices/detail/600391/AN202512091797009689.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,600984.SH,mid,bullish,announcement,建设机械:建设机械关于与陕西新能联慧科技有限公司签订无轨胶轮车合同的关联交易公告,https://data.eastmoney.com/notices/detail/600984/AN202512091797014419.html,eastmoney_notice,4,0.82,1.0,,
2025-12-10,stock,600984.SH,mid,neutral,announcement,建设机械:建设机械关于召开2025年第八次临时股东会的通知,https://data.eastmoney.com/notices/detail/600984/AN202512091797014417.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,600984.SH,mid,neutral,announcement,建设机械:建设机械第八届董事会第二十一次会议决议公告,https://data.eastmoney.com/notices/detail/600984/AN202512091797014416.html,eastmoney_notice,2,0.62,1.0,,
2025-12-10,stock,603533.SH,mid,bullish,announcement,掌阅科技:掌阅科技股份有限公司关于收到参股公司分红款的公告,https://data.eastmoney.com/notices/detail/603533/AN202512091796994013.html,eastmoney_notice,4,0.82,1.0,,
2025-12-10,stock,603738.SH,mid,neutral,announcement,泰晶科技:泰晶科技股份有限公司关于与专业投资机构共同投资的公告,https://data.eastmoney.com/notices/detail/603738/AN202512091797005097.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,000839.SZ,mid,neutral,announcement,国安股份:关于诉讼案件进展情况的公告,https://data.eastmoney.com/notices/detail/000839/AN202512101797693078.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,002009.SZ,mid,neutral,announcement,天奇股份:信息披露管理制度(2025年12月修订),https://data.eastmoney.com/notices/detail/002009/AN202512101797779198.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,002009.SZ,mid,neutral,announcement,天奇股份:关于修订及制定部分公司治理制度的公告,https://data.eastmoney.com/notices/detail/002009/AN202512101797779200.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,002009.SZ,mid,neutral,announcement,天奇股份:关于召开2025年第一次临时股东会的通知,https://data.eastmoney.com/notices/detail/002009/AN202512101797779204.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,002009.SZ,mid,neutral,announcement,天奇股份:关联交易管理制度(2025年12月修订),https://data.eastmoney.com/notices/detail/002009/AN202512101797779194.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,002009.SZ,mid,neutral,announcement,天奇股份:内幕信息知情人登记管理制度(2025年12月修订),https://data.eastmoney.com/notices/detail/002009/AN202512101797779202.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,002009.SZ,mid,neutral,announcement,天奇股份:内部审计制度(2025年12月修订),https://data.eastmoney.com/notices/detail/002009/AN202512101797779187.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,002009.SZ,mid,neutral,announcement,天奇股份:募集资金管理制度(2025年12月修订),https://data.eastmoney.com/notices/detail/002009/AN202512101797779201.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,002009.SZ,mid,neutral,announcement,天奇股份:外汇衍生品交易管理制度(2025年12月修订),https://data.eastmoney.com/notices/detail/002009/AN202512101797779193.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,002009.SZ,mid,neutral,announcement,天奇股份:天奇股份第九届董事会第十次(临时)会议决议公告,https://data.eastmoney.com/notices/detail/002009/AN202512101797779199.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,002009.SZ,mid,neutral,announcement,天奇股份:对外担保管理制度(2025年12月制定),https://data.eastmoney.com/notices/detail/002009/AN202512101797779205.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,002009.SZ,mid,neutral,announcement,天奇股份:总经理工作细则(2025年12月修订),https://data.eastmoney.com/notices/detail/002009/AN202512101797779203.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,002009.SZ,mid,neutral,announcement,天奇股份:投资者关系管理制度(2025年12月修订),https://data.eastmoney.com/notices/detail/002009/AN202512101797779192.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,002009.SZ,mid,neutral,announcement,天奇股份:控股子公司管理制度(2025年12月制定),https://data.eastmoney.com/notices/detail/002009/AN202512101797779188.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,002009.SZ,mid,neutral,announcement,天奇股份:期货套期保值业务管理制度(2025年12月修订),https://data.eastmoney.com/notices/detail/002009/AN202512101797779195.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,002009.SZ,mid,neutral,announcement,天奇股份:独立董事工作制度(2025年12月修订),https://data.eastmoney.com/notices/detail/002009/AN202512101797779189.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,002009.SZ,mid,neutral,announcement,天奇股份:舆情管理制度(2025年12月制定),https://data.eastmoney.com/notices/detail/002009/AN202512101797779196.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,002009.SZ,mid,neutral,announcement,天奇股份:董事、高级管理人员持有公司股份及其变动管理制度(2025年12月制定),https://data.eastmoney.com/notices/detail/002009/AN202512101797779197.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,002009.SZ,mid,neutral,announcement,天奇股份:董事、高级管理人员离职管理制度(2025年12月制定),https://data.eastmoney.com/notices/detail/002009/AN202512101797779191.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,002009.SZ,mid,neutral,announcement,天奇股份:董事会秘书工作制度(2025年12月制定),https://data.eastmoney.com/notices/detail/002009/AN202512101797779190.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,002163.SZ,mid,bullish,announcement,海南发展:关于申请控股子公司海控三鑫(蚌埠)新能源材料有限公司破产清算的进展公告,https://data.eastmoney.com/notices/detail/002163/AN202512101797703799.html,eastmoney_notice,3,0.74,1.0,,
2025-12-11,stock,002163.SZ,short,bearish,announcement,海南发展:股票交易异常波动公告,https://data.eastmoney.com/notices/detail/002163/AN202512101797703801.html,eastmoney_notice,4,0.82,1.0,,
2025-12-11,stock,002283.SZ,mid,neutral,announcement,天润工业:关于选举第七届董事会职工代表董事的公告,https://data.eastmoney.com/notices/detail/002283/AN202512101797667534.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,002297.SZ,mid,bearish,announcement,博云新材:关于持股5%以上股东减持股份触及1%整数倍的公告,https://data.eastmoney.com/notices/detail/002297/AN202512101797659466.html,eastmoney_notice,4,0.82,1.0,share_reduction,
2025-12-11,stock,002297.SZ,mid,neutral,announcement,博云新材:关于部分募集资金专用账户销户的公告,https://data.eastmoney.com/notices/detail/002297/AN202512101797659482.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,002638.SZ,mid,bullish,announcement,勤上股份:关于股东所持部分股份司法拍卖被撤回的进展公告,https://data.eastmoney.com/notices/detail/002638/AN202512101797704798.html,eastmoney_notice,3,0.74,1.0,,
2025-12-11,stock,002812.SZ,mid,bearish,announcement,恩捷股份:关于股东部分股份质押的公告,https://data.eastmoney.com/notices/detail/002812/AN202512101797762555.html,eastmoney_notice,3,0.74,1.0,,
2025-12-11,stock,002933.SZ,mid,neutral,announcement,新兴装备:2025年第二次临时股东会决议公告,https://data.eastmoney.com/notices/detail/002933/AN202512101797718215.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,002933.SZ,mid,neutral,announcement,新兴装备:2025年第二次临时股东会的法律意见书,https://data.eastmoney.com/notices/detail/002933/AN202512101797718245.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,600641.SH,mid,neutral,announcement,先导基电:上海先导基电科技股份有限公司关于持股5%以上股东权益变动触及1%刻度的提示性公告,https://data.eastmoney.com/notices/detail/600641/AN202512101797678123.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,603045.SH,mid,bullish,announcement,福达合金:关于重大资产购买暨关联交易的进展公告,https://data.eastmoney.com/notices/detail/603045/AN202512101797667176.html,eastmoney_notice,3,0.74,1.0,,
2025-12-11,stock,603667.SH,mid,neutral,announcement,五洲新春:五洲新春关于2026年度日常关联交易预计的公告,https://data.eastmoney.com/notices/detail/603667/AN202512101797679559.html,eastmoney_notice,2,0.62,1.0,guidance_positive,
2025-12-11,stock,603667.SH,mid,neutral,announcement,五洲新春:五洲新春关于召开2025年第六次临时股东会的通知,https://data.eastmoney.com/notices/detail/603667/AN202512101797679558.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,603667.SH,mid,neutral,announcement,五洲新春:五洲新春第五届董事会第九次会议决议公告,https://data.eastmoney.com/notices/detail/603667/AN202512101797679560.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,603922.SH,mid,neutral,announcement,金鸿顺:上海市通力律师事务所关于苏州金鸿顺汽车部件股份有限公司2025年第一次临时股东大会的法律意见书,https://data.eastmoney.com/notices/detail/603922/AN202512101797680688.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,603922.SH,mid,neutral,announcement,金鸿顺:金鸿顺2025年第一次临时股东大会决议公告,https://data.eastmoney.com/notices/detail/603922/AN202512101797680686.html,eastmoney_notice,2,0.62,1.0,,
2025-12-11,stock,603922.SH,mid,neutral,announcement,金鸿顺:金鸿顺关于选举职工代表董事的公告,https://data.eastmoney.com/notices/detail/603922/AN202512101797680689.html,eastmoney_notice,2,0.62,1.0,,
2025-12-12,stock,000738.SZ,short,neutral,announcement,深交所:航发控制(000738)_监管函,https://data.eastmoney.com/notices/detail/000738/AN202512121798992132.html,eastmoney_notice,2,0.62,1.0,regulatory_negative,
2025-12-12,stock,000890.SZ,short,bearish,announcement,法尔胜:股票交易异常波动公告,https://data.eastmoney.com/notices/detail/000890/AN202512111798379477.html,eastmoney_notice,4,0.82,1.0,,
2025-12-12,stock,000973.SZ,mid,neutral,announcement,佛塑科技:佛塑科技关于发行股份及支付现金购买资产并募集配套资金暨关联交易报告书(草案)(注册稿)修订说明的公告,https://data.eastmoney.com/notices/detail/000973/AN202512111798442132.html,eastmoney_notice,2,0.62,1.0,,
2025-12-12,stock,000973.SZ,mid,neutral,announcement,佛塑科技:佛山佛塑科技集团股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易报告书(草案)(摘要)(注册稿),https://data.eastmoney.com/notices/detail/000973/AN202512111798442127.html,eastmoney_notice,2,0.62,1.0,,
2025-12-12,stock,000973.SZ,mid,neutral,announcement,佛塑科技:佛山佛塑科技集团股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易报告书(草案)(注册稿),https://data.eastmoney.com/notices/detail/000973/AN202512111798442133.html,eastmoney_notice,2,0.62,1.0,,
2025-12-12,stock,000973.SZ,mid,neutral,announcement,佛塑科技:北京大成律师事务所关于佛山佛塑科技集团股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易之法律意见书,https://data.eastmoney.com/notices/detail/000973/AN202512111798442128.html,eastmoney_notice,2,0.62,1.0,,
2025-12-12,stock,000973.SZ,mid,neutral,announcement,佛塑科技:华泰联合证券有限责任公司关于佛山佛塑科技集团股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易之独立财务顾问报告(注册稿),https://data.eastmoney.com/notices/detail/000973/AN202512111798442130.html,eastmoney_notice,2,0.62,1.0,,
2025-12-12,stock,001331.SZ,mid,neutral,announcement,胜通能源:关于控股股东、实际控制人签署《股份转让协议》暨控制权拟发生变更和权益变动的提示性公告,https://data.eastmoney.com/notices/detail/001331/AN202512111798428178.html,eastmoney_notice,2,0.62,1.0,contract_win,
2025-12-12,stock,001331.SZ,mid,neutral,announcement,胜通能源:关于收到要约收购报告书摘要的提示性公告,https://data.eastmoney.com/notices/detail/001331/AN202512111798428180.html,eastmoney_notice,2,0.62,1.0,,
2025-12-12,stock,001331.SZ,short,bullish,announcement,胜通能源:关于筹划控制权变更进展暨复牌的公告,https://data.eastmoney.com/notices/detail/001331/AN202512111798428179.html,eastmoney_notice,3,0.74,1.0,,
2025-12-12,stock,001331.SZ,mid,neutral,announcement,胜通能源:要约收购报告书摘要,https://data.eastmoney.com/notices/detail/001331/AN202512111798428181.html,eastmoney_notice,2,0.62,1.0,,
2025-12-12,stock,002169.SZ,mid,neutral,announcement,智光电气:002169智光电气投资者关系管理信息20251212,https://data.eastmoney.com/notices/detail/002169/AN202512121798922024.html,eastmoney_notice,2,0.62,1.0,,
2025-12-12,stock,002283.SZ,mid,neutral,announcement,天润工业:2025年第二次临时股东会决议公告,https://data.eastmoney.com/notices/detail/002283/AN202512111798404636.html,eastmoney_notice,2,0.62,1.0,,
2025-12-12,stock,002283.SZ,mid,bullish,announcement,天润工业:关于董事会完成换届选举及聘任高级管理人员的公告,https://data.eastmoney.com/notices/detail/002283/AN202512111798404662.html,eastmoney_notice,3,0.74,1.0,,
2025-12-12,stock,002283.SZ,mid,neutral,announcement,天润工业:北京市汉坤律师事务所关于天润工业技术股份有限公司2025年第二次临时股东会的法律意见书,https://data.eastmoney.com/notices/detail/002283/AN202512111798404653.html,eastmoney_notice,2,0.62,1.0,,
2025-12-12,stock,002283.SZ,mid,neutral,announcement,天润工业:第七届董事会第一次会议决议公告,https://data.eastmoney.com/notices/detail/002283/AN202512111798404660.html,eastmoney_notice,2,0.62,1.0,,
2025-12-12,stock,002355.SZ,mid,neutral,announcement,兴民智通:关于为控股孙公司提供担保的公告,https://data.eastmoney.com/notices/detail/002355/AN202512111798324527.html,eastmoney_notice,2,0.62,1.0,,
2025-12-12,stock,002812.SZ,short,bullish,announcement,恩捷股份:关于筹划发行股份购买资产并募集配套资金事项的停牌进展公告,https://data.eastmoney.com/notices/detail/002812/AN202512111798405554.html,eastmoney_notice,3,0.74,1.0,trading_halt,
2025-12-12,stock,601595.SH,mid,neutral,announcement,上海电影:2025年第三季度业绩说明会投资者关系活动记录表,https://data.eastmoney.com/notices/detail/601595/AN202512121799003118.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,000021.SZ,mid,neutral,announcement,深科技:2025年度(第二次)临时股东大会之法律意见书,https://data.eastmoney.com/notices/detail/000021/AN202512121799074363.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,000021.SZ,mid,neutral,announcement,深科技:2025年度(第二次)临时股东大会决议公告,https://data.eastmoney.com/notices/detail/000021/AN202512121799074367.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,000021.SZ,mid,neutral,announcement,深科技:公司章程(2025年12月),https://data.eastmoney.com/notices/detail/000021/AN202512121799073353.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,000021.SZ,mid,neutral,announcement,深科技:股东会议事规则(2025年12月),https://data.eastmoney.com/notices/detail/000021/AN202512121799074355.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,000021.SZ,mid,neutral,announcement,深科技:董事会议事规则(2025年12月),https://data.eastmoney.com/notices/detail/000021/AN202512121799074385.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,000738.SZ,mid,neutral,announcement,航发控制:关于公司及相关人员收到江苏证监局警示函的公告,https://data.eastmoney.com/notices/detail/000738/AN202512121798979204.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,000798.SZ,mid,neutral,announcement,中水渔业:中水集团远洋股份有限公司市值管理制度(2025年制订),https://data.eastmoney.com/notices/detail/000798/AN202512121798971753.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,000798.SZ,mid,neutral,announcement,中水渔业:中水集团远洋股份有限公司独立董事工作制度(2025年修订),https://data.eastmoney.com/notices/detail/000798/AN202512121798971747.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,000798.SZ,mid,neutral,announcement,中水渔业:中水集团远洋股份有限公司董事会授权管理办法(2025年修订),https://data.eastmoney.com/notices/detail/000798/AN202512121798971750.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,000798.SZ,mid,neutral,announcement,中水渔业:关于公司副总经理离任的公告,https://data.eastmoney.com/notices/detail/000798/AN202512121798971746.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,000798.SZ,mid,neutral,announcement,中水渔业:关于召开2025年第二次临时股东会的通知,https://data.eastmoney.com/notices/detail/000798/AN202512121798971752.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,000798.SZ,mid,neutral,announcement,中水渔业:关于董事辞职及提名第九届董事会非独立董事候选人的公告,https://data.eastmoney.com/notices/detail/000798/AN202512121798971749.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,000798.SZ,mid,neutral,announcement,中水渔业:第九届董事会第十三次会议决议公告,https://data.eastmoney.com/notices/detail/000798/AN202512121798971748.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,001210.SZ,mid,neutral,announcement,金房能源:会计师事务所选聘制度,https://data.eastmoney.com/notices/detail/001210/AN202512121799064703.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,001210.SZ,mid,neutral,announcement,金房能源:公司章程(2025年12月),https://data.eastmoney.com/notices/detail/001210/AN202512121799064698.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,001210.SZ,mid,neutral,announcement,金房能源:关于公司取消监事会、修订《公司章程》并制定、修订及废除公司部分治理制度的公告,https://data.eastmoney.com/notices/detail/001210/AN202512121799064340.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,001210.SZ,mid,neutral,announcement,金房能源:关联交易管理制度,https://data.eastmoney.com/notices/detail/001210/AN202512121799064699.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,001210.SZ,mid,neutral,announcement,金房能源:募集资金管理制度,https://data.eastmoney.com/notices/detail/001210/AN202512121799064381.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,001210.SZ,mid,neutral,announcement,金房能源:对外投资管理制度,https://data.eastmoney.com/notices/detail/001210/AN202512121799064386.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,001210.SZ,mid,neutral,announcement,金房能源:对外担保管理制度,https://data.eastmoney.com/notices/detail/001210/AN202512121799064705.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,001210.SZ,mid,neutral,announcement,金房能源:独立董事专门会议议事规则,https://data.eastmoney.com/notices/detail/001210/AN202512121799064701.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,001210.SZ,mid,neutral,announcement,金房能源:独立董事工作制度,https://data.eastmoney.com/notices/detail/001210/AN202512121799064702.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,001210.SZ,mid,neutral,announcement,金房能源:股东会议事规则,https://data.eastmoney.com/notices/detail/001210/AN202512121799064700.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,001210.SZ,mid,neutral,announcement,金房能源:董事、高级管理人员薪酬管理制度,https://data.eastmoney.com/notices/detail/001210/AN202512121799064363.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,001210.SZ,mid,neutral,announcement,金房能源:董事会议事规则,https://data.eastmoney.com/notices/detail/001210/AN202512121799064389.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,001210.SZ,mid,neutral,announcement,金房能源:规范与关联方资金往来的管理制度,https://data.eastmoney.com/notices/detail/001210/AN202512121799064704.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,001210.SZ,mid,neutral,announcement,金房能源:金房能源第四届监事会第十五次会议决议公告,https://data.eastmoney.com/notices/detail/001210/AN202512121799064706.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,001210.SZ,mid,neutral,announcement,金房能源:金房能源第四届董事会第十八次会议决议公告,https://data.eastmoney.com/notices/detail/001210/AN202512121799064339.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,001210.SZ,mid,neutral,announcement,金房能源:金房能源集团股份有限公司关于召开2025年第二次临时股东会的通知,https://data.eastmoney.com/notices/detail/001210/AN202512121799064355.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,001309.SZ,mid,neutral,announcement,德明利:2025年第六次临时股东会决议公告,https://data.eastmoney.com/notices/detail/001309/AN202512121799098600.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,001309.SZ,mid,neutral,announcement,德明利:广东信达律师事务所关于深圳市德明利技术股份有限公司2025年第六次临时股东会的法律意见书,https://data.eastmoney.com/notices/detail/001309/AN202512121799098612.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,002163.SZ,mid,neutral,announcement,海南发展:关于珠海市三鑫科技发展有限公司投资建设珠海生产基地二期项目的公告,https://data.eastmoney.com/notices/detail/002163/AN202512121799085570.html,eastmoney_notice,2,0.62,1.0,,
2025-12-13,stock,002163.SZ,mid,neutral,announcement,海南发展:第八届董事会第三十次会议决议公告,https://data.eastmoney.com/notices/detail/002163/AN202512121799085566.html,eastmoney_notice,2,0.62,1.0,,
