date,target_type,target,horizon,direction,strength,confidence,source_weight,title,source_url
2023-01-19,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:铜陵有色金属集团股份有限公司发行股份、可转换公司债券及支付现金购买资产并募集配套资金暨关联交易报告书(草案)(修订稿),https://data.eastmoney.com/notices/detail/000630/AN202301181582124577.html
2023-01-19,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:铜陵有色金属集团股份有限公司发行股份、可转换公司债券及支付现金购买资产并募集配套资金暨关联交易报告书(草案)修订说明的公告,https://data.eastmoney.com/notices/detail/000630/AN202301181582124568.html
2023-01-19,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:铜陵有色金属集团股份有限公司发行股份、可转换公司债券及支付现金购买资产并募集配套资金暨关联交易报告书(草案)摘要(修订稿),https://data.eastmoney.com/notices/detail/000630/AN202301181582124583.html
2023-02-01,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:2023年第一次临时股东大会决议的公告,https://data.eastmoney.com/notices/detail/000630/AN202301311582562294.html
2023-02-01,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:安徽承义律师事务所关于铜陵有色金属集团股份有限公司召开2023年第一次临时股东大会的法律意见书,https://data.eastmoney.com/notices/detail/000630/AN202301311582562290.html
2023-02-21,stock,000630.SZ,mid,bullish,3,0.74,1.0,铜陵有色:关于发行股份、可转换公司债券及支付现金购买资产并募集配套资金暨关联交易事项的进展公告,https://data.eastmoney.com/notices/detail/000630/AN202302201583398159.html
2023-02-21,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于发行股份、可转换公司债券及支付现金购买资产并募集配套资金获得有色集团批复的公告,https://data.eastmoney.com/notices/detail/000630/AN202302201583398161.html
2023-02-23,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:中铁建铜冠投资有限公司审计报告,https://data.eastmoney.com/notices/detail/000630/AN202302221583559908.html
2023-02-23,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:九届三十四次董事会会议决议公告,https://data.eastmoney.com/notices/detail/000630/AN202302221583559882.html
2023-02-23,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:九届十九次监事会会议决议公告,https://data.eastmoney.com/notices/detail/000630/AN202302221583559885.html
2023-02-23,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于不存在有偿聘请其他第三方机构或个人行为的说明,https://data.eastmoney.com/notices/detail/000630/AN202302221583559883.html
2023-02-23,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于九届三十四次董事会相关事项的事前认可意见,https://data.eastmoney.com/notices/detail/000630/AN202302221583559881.html
2023-02-23,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于九届三十四次董事会相关事项的独立意见,https://data.eastmoney.com/notices/detail/000630/AN202302221583559897.html
2023-02-23,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于召开2023年第二次临时股东大会的通知公告,https://data.eastmoney.com/notices/detail/000630/AN202302221583559907.html
2023-02-23,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于对全资子公司铜陵铜冠能源科技有限公司增资的公告,https://data.eastmoney.com/notices/detail/000630/AN202302221583559889.html
2023-02-23,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于本次交易不构成《上市公司重大资产重组管理办法》第十三条规定的重组上市情形的说明,https://data.eastmoney.com/notices/detail/000630/AN202302221583559894.html
2023-02-23,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于本次重组前12个月内购买、出售资产的说明,https://data.eastmoney.com/notices/detail/000630/AN202302221583559900.html
2023-02-23,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于本次重组履行法定程序完备性、合规性及提交法律文件的有效性的说明,https://data.eastmoney.com/notices/detail/000630/AN202302221583559909.html
2023-02-23,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于本次重组摊薄即期回报及填补措施的公告,https://data.eastmoney.com/notices/detail/000630/AN202302221583559906.html
2023-02-23,stock,000630.SZ,short,bearish,3,0.74,1.0,铜陵有色:关于本次重组相关主体不存在依据《上市公司监管指引第7号——上市公司重大资产重组相关股票异常交易监管》第十二条不得参与任何上市公司重大资产重组情形的说明,https://data.eastmoney.com/notices/detail/000630/AN202302221583559880.html
2023-02-23,stock,000630.SZ,short,neutral,2,0.62,1.0,铜陵有色:关于本次重组符合《上市公司监管指引第9号——上市公司筹划和实施重大资产重组的监管要求》第四条规定的说明,https://data.eastmoney.com/notices/detail/000630/AN202302221583559896.html
2023-02-23,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于本次重组符合《上市公司重大资产重组管理办法》第十一条和第四十三条规定的说明,https://data.eastmoney.com/notices/detail/000630/AN202302221583559899.html
2023-02-23,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:华泰联合证券有限责任公司关于铜陵有色金属集团股份有限公司本次重组摊薄即期回报影响及公司采取措施的核查意见,https://data.eastmoney.com/notices/detail/000630/AN202302221583559905.html
2023-02-23,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:国泰君安证券股份有限公司、华泰联合证券有限责任公司关于本次交易符合《关于加强证券公司在投资银行类业务中聘请第三方等廉洁从业风险防控的意见》相关规定的核查意见,https://data.eastmoney.com/notices/detail/000630/AN202302221583559917.html
2023-02-23,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:国泰君安证券股份有限公司、华泰联合证券有限责任公司关于铜陵有色金属集团股份有限公司本次重组不构成重组上市的核查意见,https://data.eastmoney.com/notices/detail/000630/AN202302221583559898.html
2023-02-23,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:国泰君安证券股份有限公司、华泰联合证券有限责任公司关于铜陵有色金属集团股份有限公司本次重组前12个月内购买、出售资产的核查意见,https://data.eastmoney.com/notices/detail/000630/AN202302221583559886.html
2023-02-23,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:国泰君安证券股份有限公司关于铜陵有色金属集团股份有限公司本次重组摊薄即期回报情况及采取填补措施的专项核查意见,https://data.eastmoney.com/notices/detail/000630/AN202302221583559910.html
2023-02-23,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:安徽承义律师事务所关于铜陵有色金属集团股份有限公司发行股份、可转换公司债券及支付现金购买资产并募集配套资金暨关联交易之法律意见书,https://data.eastmoney.com/notices/detail/000630/AN202302221583559911.html
2023-02-23,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:独立财务顾问关于铜陵有色金属集团股份有限公司发行股份、可转换公司债券及支付现金购买资产并募集配套资金暨关联交易之独立财务顾问报告(修订稿),https://data.eastmoney.com/notices/detail/000630/AN202302221583559895.html
2023-02-23,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:铜陵有色金属集团股份有限公司发行股份、可转换公司债券及支付现金购买资产并募集配套资金暨关联交易报告书(草案)(修订稿),https://data.eastmoney.com/notices/detail/000630/AN202302221583559901.html
2023-02-23,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:铜陵有色金属集团股份有限公司发行股份、可转换公司债券及支付现金购买资产并募集配套资金暨关联交易报告书(草案)修订说明的公告,https://data.eastmoney.com/notices/detail/000630/AN202302221583559890.html
2023-02-23,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:铜陵有色金属集团股份有限公司发行股份、可转换公司债券及支付现金购买资产并募集配套资金暨关联交易报告书(草案)摘要(修订稿),https://data.eastmoney.com/notices/detail/000630/AN202302221583559913.html
2023-02-23,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:铜陵有色金属集团股份有限公司备考财务报表审阅报告,https://data.eastmoney.com/notices/detail/000630/AN202302221583559888.html
2023-03-01,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于董事会秘书退休离任的公告,https://data.eastmoney.com/notices/detail/000630/AN202302281583869333.html
2023-03-02,stock,000630.SZ,mid,bearish,4,0.82,1.0,铜陵有色:关于员工持股计划股份减持完毕的公告,https://data.eastmoney.com/notices/detail/000630/AN202303011583921832.html
2023-03-11,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:2023年第二次临时股东大会决议的公告,https://data.eastmoney.com/notices/detail/000630/AN202303101584182954.html
2023-03-11,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:安徽承义律师事务所关于铜陵有色金属集团股份有限公司召开2023年第二次临时股东大会的法律意见书,https://data.eastmoney.com/notices/detail/000630/AN202303101584182938.html
2023-03-18,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:九届三十五次董事会会议决议公告,https://data.eastmoney.com/notices/detail/000630/AN202303171584342748.html
2023-03-18,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于转让部分权属土地使用权暨关联交易的公告,https://data.eastmoney.com/notices/detail/000630/AN202303171584342749.html
2023-03-18,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:独立董事对九届三十五次董事会相关事项的事前认可及独立意见,https://data.eastmoney.com/notices/detail/000630/AN202303171584342746.html
2023-03-21,stock,000630.SZ,mid,neutral,2,0.62,1.0,2-1重大资产重组报告书(申报稿)(铜陵有色金属集团股份有限公司),https://data.eastmoney.com/notices/detail/000630/AN202303211584454080.html
2023-03-21,stock,000630.SZ,mid,neutral,2,0.62,1.0,3-1独立财务顾问报告(申报稿)(铜陵有色金属集团股份有限公司),https://data.eastmoney.com/notices/detail/000630/AN202303211584454081.html
2023-03-21,stock,000630.SZ,mid,neutral,2,0.62,1.0,3-2法律意见书(申报稿)(铜陵有色金属集团股份有限公司),https://data.eastmoney.com/notices/detail/000630/AN202303211584454082.html
2023-03-21,stock,000630.SZ,mid,neutral,2,0.62,1.0,4-1本次重大资产重组涉及的拟购买资产最近两年及一期的财务报告和审计报告(确实无法提供的，应当说明原因及相关资产的财务状况和经营成果)(申报稿)(铜陵有色金属集团股份有限公司),https://data.eastmoney.com/notices/detail/000630/AN202303211584454083.html
2023-03-21,stock,000630.SZ,mid,neutral,2,0.62,1.0,4-2本次重大资产重组涉及的拟购买资产的评估报告及评估说明，或者估值报告(申报稿)(铜陵有色金属集团股份有限公司),https://data.eastmoney.com/notices/detail/000630/AN202303211584454084.html
2023-03-23,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于发行股份、可转换公司债券及支付现金购买资产并募集配套资金暨关联交易申请获得深圳证券交易所受理的公告,https://data.eastmoney.com/notices/detail/000630/AN202303221584469078.html
2023-04-04,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:九届三十六次董事会会议决议公告,https://data.eastmoney.com/notices/detail/000630/AN202304031585040834.html
2023-04-04,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于收到深圳证券交易所中止审核公司发行股份、可转换公司债券及支付现金购买资产并募集配套资金通知的公告,https://data.eastmoney.com/notices/detail/000630/AN202304031585040840.html
2023-04-04,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:独立董事关于聘任董事会秘书的独立意见,https://data.eastmoney.com/notices/detail/000630/AN202304031585040831.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:2022年年度审计报告,https://data.eastmoney.com/notices/detail/000630/AN202304141585471833.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:2022年年度报告,https://data.eastmoney.com/notices/detail/000630/AN202304141585471872.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:2022年年度报告摘要,https://data.eastmoney.com/notices/detail/000630/AN202304141585471831.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:2022年度监事会工作报告,https://data.eastmoney.com/notices/detail/000630/AN202304141585471863.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:2022年度董事会工作报告,https://data.eastmoney.com/notices/detail/000630/AN202304141585471836.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:2022年社会责任报告,https://data.eastmoney.com/notices/detail/000630/AN202304141585471842.html
2023-04-15,stock,000630.SZ,mid,bullish,4,0.82,1.0,铜陵有色:与有色财务公司签署金融服务协议暨持续关联交易的公告,https://data.eastmoney.com/notices/detail/000630/AN202304141585471866.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:中铁建铜冠投资有限公司审计报告,https://data.eastmoney.com/notices/detail/000630/AN202304141585471860.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于2022年度利润分配预案的公告,https://data.eastmoney.com/notices/detail/000630/AN202304141585471819.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于2023年向金融机构申请综合授信额度的公告,https://data.eastmoney.com/notices/detail/000630/AN202304141585471824.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于会计政策变更的公告,https://data.eastmoney.com/notices/detail/000630/AN202304141585471864.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于开展2023年度外汇资金交易业务的公告,https://data.eastmoney.com/notices/detail/000630/AN202304141585471835.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于续聘2023年度审计机构的公告,https://data.eastmoney.com/notices/detail/000630/AN202304141585471825.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于职工代表大会选举职工代表监事的公告,https://data.eastmoney.com/notices/detail/000630/AN202304141585471841.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于计提资产减值准备的公告,https://data.eastmoney.com/notices/detail/000630/AN202304141585471822.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于铜陵有色金属集团财务有限公司的风险评估报告,https://data.eastmoney.com/notices/detail/000630/AN202304141585471820.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:内部控制审计报告,https://data.eastmoney.com/notices/detail/000630/AN202304141585471821.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:内部控制自我评价报告,https://data.eastmoney.com/notices/detail/000630/AN202304141585471834.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:安徽承义律师事务所关于铜陵有色金属集团股份有限公司发行股份、可转换公司债券及支付现金购买资产并募集配套资金暨关联交易之补充法律意见书(一),https://data.eastmoney.com/notices/detail/000630/AN202304141585471832.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:年度关联方资金占用专项审计报告,https://data.eastmoney.com/notices/detail/000630/AN202304141585471859.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:年度股东大会通知,https://data.eastmoney.com/notices/detail/000630/AN202304141585471826.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:涉及财务公司关联交易的存款、贷款等金融业务的专项说明,https://data.eastmoney.com/notices/detail/000630/AN202304141585471871.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:独立董事候选人声明(姚禄仕),https://data.eastmoney.com/notices/detail/000630/AN202304141585471818.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:独立董事候选人声明(尤佳),https://data.eastmoney.com/notices/detail/000630/AN202304141585471857.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:独立董事候选人声明(朱明),https://data.eastmoney.com/notices/detail/000630/AN202304141585471868.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:独立董事候选人声明(汤书昆),https://data.eastmoney.com/notices/detail/000630/AN202304141585471838.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:独立董事对担保等事项的独立意见,https://data.eastmoney.com/notices/detail/000630/AN202304141585471837.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:独立董事年度述职报告,https://data.eastmoney.com/notices/detail/000630/AN202304141585471862.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:独立董事提名人声明(一),https://data.eastmoney.com/notices/detail/000630/AN202304141585471865.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:独立董事提名人声明(三),https://data.eastmoney.com/notices/detail/000630/AN202304141585471845.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:独立董事提名人声明(二),https://data.eastmoney.com/notices/detail/000630/AN202304141585471870.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:独立董事提名人声明(四),https://data.eastmoney.com/notices/detail/000630/AN202304141585471846.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:独立财务顾问关于铜陵有色金属集团股份有限公司发行股份、可转换公司债券及支付现金购买资产并募集配套资金暨关联交易之独立财务顾问报告(修订稿),https://data.eastmoney.com/notices/detail/000630/AN202304141585471823.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:监事会关于公司内部控制评价报告的意见,https://data.eastmoney.com/notices/detail/000630/AN202304141585471867.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:监事会关于公司编制的2022年度报告书面审核意见,https://data.eastmoney.com/notices/detail/000630/AN202304141585471840.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:监事会决议公告,https://data.eastmoney.com/notices/detail/000630/AN202304141585471843.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:董事会决议公告,https://data.eastmoney.com/notices/detail/000630/AN202304141585471869.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:金融服务协议,https://data.eastmoney.com/notices/detail/000630/AN202304141585471844.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:铜陵有色金属集团股份有限公司关于向深圳证券交易所申请恢复审核公司发行股份、可转换公司债券及支付现金购买资产并募集配套资金事项的公告,https://data.eastmoney.com/notices/detail/000630/AN202304141585471861.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:铜陵有色金属集团股份有限公司发行股份、可转换公司债券及支付现金购买资产并募集配套资金暨关联交易报告书(草案)(修订稿),https://data.eastmoney.com/notices/detail/000630/AN202304141585471839.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:铜陵有色金属集团股份有限公司发行股份、可转换公司债券及支付现金购买资产并募集配套资金暨关联交易报告书(草案)修订说明的公告,https://data.eastmoney.com/notices/detail/000630/AN202304141585471858.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:铜陵有色金属集团股份有限公司发行股份、可转换公司债券及支付现金购买资产并募集配套资金暨关联交易报告书(草案)摘要(修订稿),https://data.eastmoney.com/notices/detail/000630/AN202304141585471847.html
2023-04-15,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:铜陵有色金属集团股份有限公司备考财务报表审阅报告,https://data.eastmoney.com/notices/detail/000630/AN202304141585471817.html
2023-04-17,stock,000630.SZ,mid,neutral,2,0.62,1.0,2-1重大资产重组报告书(申报稿)(铜陵有色金属集团股份有限公司),https://data.eastmoney.com/notices/detail/000630/AN202304171585499815.html
2023-04-17,stock,000630.SZ,mid,neutral,2,0.62,1.0,3-1独立财务顾问报告(申报稿)(铜陵有色金属集团股份有限公司),https://data.eastmoney.com/notices/detail/000630/AN202304171585499817.html
2023-04-17,stock,000630.SZ,mid,neutral,2,0.62,1.0,3-2法律意见书(申报稿)(铜陵有色金属集团股份有限公司),https://data.eastmoney.com/notices/detail/000630/AN202304171585499816.html
2023-04-17,stock,000630.SZ,mid,neutral,2,0.62,1.0,4-1本次重大资产重组涉及的拟购买资产最近两年及一期的财务报告和审计报告(确实无法提供的，应当说明原因及相关资产的财务状况和经营成果)(申报稿)(铜陵有色金属集团股份有限公司),https://data.eastmoney.com/notices/detail/000630/AN202304171585499814.html
2023-04-18,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于收到深圳证券交易所恢复审核通知的公告,https://data.eastmoney.com/notices/detail/000630/AN202304171585504871.html
2023-04-19,stock,000630.SZ,short,bearish,3,0.74,1.0,关于铜陵有色金属集团股份有限公司申请发行股份、发行可转换为股票的公司债券、现金购买资产并募集配套资金的审核问询函,https://data.eastmoney.com/notices/detail/000630/AN202304201585599167.html
2023-04-21,stock,000630.SZ,short,bearish,3,0.74,1.0,铜陵有色:关于收到深圳证券交易所《关于铜陵有色金属集团股份有限公司发行股份、可转换公司债券购买资产并募集配套资金申请的审核问询函》的公告,https://data.eastmoney.com/notices/detail/000630/AN202304201585618966.html
2023-04-28,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:2023年一季度报告,https://data.eastmoney.com/notices/detail/000630/AN202304271585979123.html
2023-04-28,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于召开2022年度网上业绩说明会的通知公告,https://data.eastmoney.com/notices/detail/000630/AN202304271585979157.html
2023-04-28,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于增加2022年度股东大会临时提案暨补充通知的公告,https://data.eastmoney.com/notices/detail/000630/AN202304271585979166.html
2023-04-28,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:关于总经理辞职及聘任总经理的公告,https://data.eastmoney.com/notices/detail/000630/AN202304271585979150.html
2023-04-28,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:国泰君安证券股份有限公司关于铜陵有色金属集团股份有限公司分拆所属子公司安徽铜冠铜箔集团股份有限公司至创业板上市之持续督导意见,https://data.eastmoney.com/notices/detail/000630/AN202304271585979191.html
2023-04-28,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:独立董事关于公司九届三十八次董事会相关事项的独立意见,https://data.eastmoney.com/notices/detail/000630/AN202304271585979193.html
2023-04-28,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:监事会关于公司编制的2023年第一季度报告书面审核意见,https://data.eastmoney.com/notices/detail/000630/AN202304271585979197.html
2023-04-28,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:监事会决议公告,https://data.eastmoney.com/notices/detail/000630/AN202304271585979170.html
2023-04-28,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:董事会决议公告,https://data.eastmoney.com/notices/detail/000630/AN202304271585979216.html
2023-05-09,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:2022年度股东大会决议的公告,https://data.eastmoney.com/notices/detail/000630/AN202305081586378122.html
2023-05-09,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:安徽承义律师事务所关于铜陵有色金属集团股份有限公司召开2022年度股东大会的法律意见书,https://data.eastmoney.com/notices/detail/000630/AN202305081586378005.html
2023-05-10,stock,000630.SZ,mid,neutral,2,0.62,1.0,铜陵有色:000630铜陵有色业绩说明会、路演活动信息20230510,https://data.eastmoney.com/notices/detail/000630/AN202305101586449679.html
