date,target_type,target,horizon,direction,strength,confidence,source_weight,title,source_url
2022-11-22,stock,002772.SZ,mid,bearish,4,0.82,1.0,众兴菌业:关于不向下修正众兴转债转股价格的公告,https://data.eastmoney.com/notices/detail/002772/AN202211211580445542.html
2022-11-22,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于使用部分闲置自有资金进行委托理财的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202211211580445514.html
2022-11-22,stock,002772.SZ,mid,bearish,3,0.74,1.0,众兴菌业:关于募集资金投资项目延期的公告,https://data.eastmoney.com/notices/detail/002772/AN202211211580445515.html
2022-11-22,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:独立董事关于第四届董事会第十八次会议相关事项的独立意见,https://data.eastmoney.com/notices/detail/002772/AN202211211580445539.html
2022-11-22,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:第四届监事会第十一次会议决议公告,https://data.eastmoney.com/notices/detail/002772/AN202211211580445512.html
2022-11-22,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:第四届董事会第十八次会议决议公告,https://data.eastmoney.com/notices/detail/002772/AN202211211580445528.html
2022-11-26,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于公司全资子公司受疫情影响临时停产的公告,https://data.eastmoney.com/notices/detail/002772/AN202211251580576111.html
2022-12-06,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于使用部分闲置自有资金进行委托理财的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202212051580831528.html
2022-12-06,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:可转换公司债券2022年付息公告,https://data.eastmoney.com/notices/detail/002772/AN202212051580831532.html
2022-12-09,stock,002772.SZ,mid,neutral,2,0.62,1.0,众兴菌业:关于公司全资子公司复工复产的公告,https://data.eastmoney.com/notices/detail/002772/AN202212081580930514.html
2022-12-27,stock,002772.SZ,mid,bullish,3,0.74,1.0,众兴菌业:关于使用部分闲置自有资金进行委托理财的进展公告,https://data.eastmoney.com/notices/detail/002772/AN202212261581388290.html
